playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,대학,고교
31739,1739,,,1970,10,15,South Korea,,,,,,,,,Shin-sang,Dang,,,,,,R,R,1993,1994,Dankook University,,,,,41739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,
31608,1608,,,1967,10,7,South Korea,,Gunsan,,,,,,,Kyu-je,Cho,,,,173,68,L,L,1991,2005,Yonsei University,,,,,41608,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,군산상고
31336,1336,,,1962,7,19,South Korea,,Cheongju,,,,,,,Hei-min,Han,,,,188,74,R,R,1986,1993,Sungkyunkwan University,,,,,41336,,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1,성균관,세광고
31469,1469,,,1965,12,13,South Korea,,Seoul,,,,,,,Ki-beom,Kim,,,,177,69,L,L,1989,1999,Konkuk University,,,,,41469,,2,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,충암고
46102,16102,,,2003,10,19,South Korea,,Incheon,,,,,,,Seung-gu,Kang,,,,180,70,R,R,2024,2024,Gangneung Yeongdong University,,,,,56102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,강릉영동,제물포고
40901,10901,,,1989,7,1,South Korea,,Pohang,,,,,,,Hyeong-jun,Son,,,,186,73,R,R,2012,2016,Yonsei University,,,,,50901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,경북고
31936,1936,,,1973,8,5,South Korea,,,,,,,,,Joong-seok,Oh,,,,,,R,R,1996,1997,Hanyang University,,,,,41936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,
31585,1585,,,1968,3,20,South Korea,,,,,,,,,Il-hyun,Park,,,,,,R,R,1991,1991,Konkuk University,,,,,41585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,
32165,2165,,,1978,8,5,South Korea,,,,,,,,,Ki-dong,Kim,,,,,,L,L,2001,2001,Wonkwang University,,,,,42165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,
31619,1619,,,1968,6,4,South Korea,,Seoul,,,,,,,Ki-duk,Kim,,,,176,69,R,R,1991,2002,Hanyang University,,,,,41619,,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1,한양,동대문상고
43083,13083,,,1998,2,6,South Korea,,Paju,,,,,,,Chul-ho,Kim,,,,182,71,L,R,2018,2024,,,,,,53083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,율곡고
31684,1684,,,1970,1,12,South Korea,,,,,,,,,Man-hyung,Cho,,,,,,R,R,1992,1992,Wonkwang University,,,,,41684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,
45512,15512,,,2000,11,14,South Korea,,Busan,,,,,,,Jun-ho,Yoon,,,,179,70,R,R,2023,2024,Dong-eui University,,,,,55512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동의,경남고
32039,2039,,,1975,10,28,South Korea,,Bucheon,,,,,,,Eun-jin,Cho,,,,179,70,R,R,1998,1998,Wonkwang University,,,,,42039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,부천고
44659,14659,,,2001,10,19,South Korea,,Seoul,,,,,,,Jae-hwan,Han,,,,177,69,R,R,2021,2024,,,,,,54659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,개성고
32320,2320,,,1982,2,3,South Korea,,Seoul,,,,,,,Yong,Heo,,,,187,73,R,R,2004,2004,Kyung Hee University,,,,,42320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,덕수정보고
31761,1761,,,1971,8,18,South Korea,,Seoul,,,,,,,Kyung-won,Kim,,,,183,72,R,R,1993,2001,Chung-Ang University,,,,,41761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,동대문상고
40405,10405,,,1987,10,29,South Korea,,Seoul,,,,,,,Jong-duk,Jang,,,,182,71,R,R,2010,2014,Yeungnam University,,,,,50405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,배명고
40879,10879,,,1993,3,27,South Korea,,Gwangju,,,,,,,Hyun-dong,Lee,,,,183,72,R,R,2012,2021,,,,,,50879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
31984,1984,,,1974,4,12,South Korea,,,,,,,,,In-soo,Yoon,,,,,,L,L,1997,1997,Chung-Ang University,,,,,41984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,
31509,1509,,,1966,10,8,South Korea,,,,,,,,,Sung-jae,Kim,,,,,,R,R,1990,1990,Yeungnam University,,,,,41509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,
31162,1162,,,1950,2,13,South Korea,,Daegu,,,,,,,Yong-deuk,Woo,,,,172,67,R,R,1982,1983,,,,,,41162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대구상고
32232,2232,,,1977,7,16,South Korea,,Seoul,,,,,,,Bong-soo,Park,,,,185,72,L,L,2002,2002,Korea University,,,,,42232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,휘문고
31875,1875,,,1972,11,14,South Korea,,,,,,,,,Ok-il,Kim,,,,,,R,R,1995,1996,Dong-A University,,,,,41875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,
42612,12612,,,1997,10,10,South Korea,,Seoul,,,,,,,Suck-jin,Lim,,,,180,70,R,R,2016,2024,,,,,,52612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
45477,15477,,,2000,6,30,South Korea,,Seoul,,,,,,,Jae-sun,Song,,,,176,69,R,R,2023,2024,Hanil Jangsin University,,,,,55477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한일장신,신일고
44736,14736,,,2000,9,7,South Korea,,Changwon,,,,,,,Ji-hoon,Park,,,,183,72,R,R,2020,2024,,,,,,54736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,마산고
32280,2280,,,1980,5,16,South Korea,,Daejeon,,,,,,,Seung-hoon,Baek,,,,176,69,R,R,2003,2007,Dongguk University,,,,,42280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,대전고
31876,1876,,,1977,1,13,South Korea,,Pohang,,,,,,,Jin-sam,Kim,,,,182,71,R,R,1995,2001,,,,,,41876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,포철공고
40247,10247,,,1987,4,13,South Korea,,Busan,,,,,,,Yong-seok,Son,,,,176,69,R,R,2006,2017,,,,,,50247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,부산고
41191,11191,,,1989,4,28,South Korea,,Incheon,,,,,,,Dong-hoon,Lee,,,,176,69,L,L,2013,2016,Dongguk University,,,,,51191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,동산고
40233,10233,,,1987,5,17,South Korea,,Seoul,,,,,,,Yong-sun,Byun,,,,183,72,L,R,2010,2013,Chung-Ang University,,,,,50233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,선린인터넷고
45141,15141,,,2000,5,9,South Korea,,Incheon,,,,,,,Hsiang-pin,Liu,,,,181,71,L,L,2022,2023,Gangneung Yeongdong University,,,,,55141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,강릉영동,인천고
31280,1280,,,1963,4,7,South Korea,,,,,,,,,Kyung-ho,Kim,,,,,,R,R,1986,1986,Inha University,,,,,41280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,
31804,1804,,,1970,6,29,South Korea,,,,,,,,,Sang-soo,Park,,,,,,L,L,1994,1994,Wonkwang University,,,,,41804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,
31240,1240,,,1959,11,27,South Korea,,Gunsan,,,,,,,Ki-soo,Park,,,,,,R,R,1985,1985,Wonkwang University,,,,,41240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,군산상고
40656,10656,,,1983,7,16,South Korea,,Cheongju,,,,,,,Yeong-dong,Yang,,,,173,68,L,L,2006,2013,Hongik University,,,,,50656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,홍익,청원고
31383,1383,,,1964,12,20,South Korea,,Pohang,,,,,,,Yong-hee,Kim,,,,,,R,R,1988,1989,Yonsei University,,,,,41383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,경북고
42864,12864,,,1998,7,1,South Korea,,Cheongju,,,,,,,Jun-ho,Jeon,,,,181,71,R,R,2017,2024,,,,,,52864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,청원고
31932,1932,,,1971,11,19,South Korea,,,,,,,,,Eun-woo,Park,,,,,,R,R,1996,1996,Wonkwang University,,,,,41932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,
43075,13075,,,1995,2,8,South Korea,,Seoul,,,,,,,Seung-min,Lee,,,,175,68,R,R,2018,2021,Dongguk University,,,,,53075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,장충고
31094,1094,,,1960,4,4,South Korea,,,,,,,,,Mun-seop,Jung,,,,,,R,R,1982,1986,,,,,,41094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
32024,2024,,,1975,1,17,South Korea,,,,,,,,,Soo-hwan,Bang,,,,,,L,L,1998,1998,Dongguk University,,,,,42024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
31679,1679,,,1972,11,14,South Korea,,Seoul,,,,,,,Jeon-jin,Lee,,,,,,R,R,1991,1996,,,,,,41679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,한서고
42554,12554,,,1992,1,3,South Korea,,Daegu,,,,,,,Ho-eun,Kim,,,,181,71,L,R,2016,2022,Yonsei University,,,,,52554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,대구고
31087,1087,,,1958,3,1,South Korea,,,,,,,,,Yoon-sub,Lee,,,,,,L,L,1982,1984,Korea University,,,,,41087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,
31808,1808,,,1972,12,16,South Korea,,,,,,,,,Hoon,Bae,,,,,,L,L,1994,1994,Inha University,,,,,41808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,
46058,16058,,,2005,4,4,South Korea,,Pohang,,,,,,,Se-hun,Kim,,,,174,68,R,R,2024,2024,,,,,,56058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경북고
31529,1529,,,1972,5,17,South Korea,,Incheon,,,,,,,Sung-hoon,Jung,,,,,,R,R,1990,1991,,,,,,41529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,영흥고
31446,1446,,,1970,5,1,South Korea,,Seoul,,,,,,,Myung-chul,Song,,,,,,R,R,1989,1995,,,,,,41446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,덕수상고
43227,13227,,,1998,1,31,South Korea,,Busan,,,,,,,Sang-in,Moon,,,,185,72,R,R,2018,2024,,,,,,53227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남고
31423,1423,,,1967,2,15,South Korea,,Cheonan,,,,,,,Jong-ho,Lee,,,,173,68,R,R,1989,1996,Dong-A University,,,,,41423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,북일고
40389,10389,,,1982,7,8,South Korea,,Sokcho,,,,,,,Seung-hyun,Son,,,,185,72,R,R,2000,2016,Inha University,,,,,50389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,속초상고
42892,12892,,,1998,12,20,South Korea,,Incheon,,,,,,,Yoo-yeon,Park,,,,177,69,R,R,2017,2023,,,,,,52892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,동산고
31745,1745,,,1974,1,14,South Korea,,Gwangju,,,,,,,Myung-jong,Oh,,,,,,R,R,1993,1993,,,,,,41745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,진흥고
42625,12625,,,1993,4,10,South Korea,,Seoul,,,,,,,Won-bin,Cho,,,,180,70,R,R,2016,2019,Hongik University,,,,,52625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,홍익,휘문고
31582,1582,,,1968,10,3,South Korea,,,,,,,,,Hong-ki,Kim,,,,,,R,R,1991,1993,Dongguk University,,,,,41582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
41310,11310,,,1995,11,30,South Korea,,Pohang,,,,,,,Se-woong,Park,,,,182,71,R,R,2014,2024,,,,,,51310,,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경북고
40691,10691,,,1992,8,8,South Korea,,Seongnam,,,,,,,Beum-soo,Jung,,,,178,70,R,R,2011,2014,,,,,,50691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,성남고
32175,2175,,,1978,6,3,South Korea,,Busan,,,,,,,Chang-ho,Seo,,,,178,70,R,R,2001,2002,Korea University,,,,,42175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,부산고
31377,1377,,,1966,10,14,South Korea,,Gwangju,,,,,,,Kwon-hee,Kwak,,,,,,R,R,1988,1992,Kyung Hee University,,,,,41377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,광주상고
42525,12525,,,1993,5,2,South Korea,,Pohang,,,,,,,Jae-yul,Lee,,,,185,72,L,L,2016,2021,Yeungnam University,,,,,52525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,포철공고
31294,1294,,,1962,3,22,South Korea,,,,,,,,,Sang-jin,Song,,,,,,R,R,1985,1986,Yeungnam University,,,,,41294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,
31588,1588,,,1968,11,19,South Korea,,,,,,,,,Soon-bae,So,,,,,,R,R,1991,1991,Dongguk University,,,,,41588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
32115,2115,,,1967,6,23,Netherlands,,,,,,,,,Hensley,Meulens,,,,193,75,R,R,2000,2000,,,,,,42115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
32118,2118,,,1977,3,17,South Korea,,Gwangju,,,,,,,Chang-won,Park,,,,184,72,L,L,2000,2000,Kyung Hee University,,,,,42118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,광주고
44877,14877,,,2002,9,10,South Korea,,Changwon,,,,,,,Hyun-jin,Cho,,,,182,71,L,R,2021,2024,,,,,,54877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,마산고
31794,1794,,,1971,8,10,South Korea,,,,,,,,,Sung,Kim,,,,,,L,L,1994,1996,Keimyung University,,,,,41794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,계명,
42541,12541,,,1998,1,25,South Korea,,Gwangju,,,,,,,Beom-soo,Shin,,,,177,69,L,R,2016,2024,,,,,,52541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주동성고
32243,2243,,,1979,6,8,South Korea,,Gwangju,,,,,,,Min-chul,Cho,,,,180,70,R,R,2002,2003,Sehan University,,,,,42243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,세한,광주상고
40068,10068,,,1984,10,9,South Korea,,Incheon,,,,,,,Jun-hyeok,Lim,,,,182,71,R,R,2003,2018,,,,,,50068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,동산고
31274,1274,,,1958,11,28,Japan,,,,,,,,,Chang-eon,Park,,,,,,R,R,1986,1986,,,,,,41274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,일본 포시공고
40396,10396,,,1988,5,8,South Korea,,Incheon,,,,,,,Nam-hyung,Kim,,,,177,69,R,R,2007,2014,,,,,,50396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
31810,1810,,,1972,2,28,South Korea,,,,,,,,,Jin-soo,Shin,,,,,,R,R,1994,1998,Dong-A University,,,,,41810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,
41445,11445,,,1973,2,8,South Korea,,,,,,,,,Pyeong-ho,Choo,,,,,,R,R,1995,1997,Yeungnam University,,,,,51445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,
31273,1273,,,1961,9,13,South Korea,,Daegu,,,,,,,Yi-seok,Doh,,,,,,R,R,1986,1987,Yeungnam University,,,,,41273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,대구고
31742,1742,,,1970,8,11,South Korea,,Gongju,,,,,,,Cha-hoon,Son,,,,181,71,R,R,1993,2001,Hanyang University,,,,,41742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,공주고
41134,11134,,,1994,7,13,South Korea,,Seoul,,,,,,,Young-jun,Yoo,,,,183,72,R,R,2000,2021,,,,,,51134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,덕수고
40560,10560,,,1984,2,1,South Korea,,Busan,,,,,,,Yeo-sang,Lee,,,,183,72,R,R,2007,2017,Dongguk University,,,,,50560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,부산공고
31933,1933,,,1977,1,20,South Korea,,Seoul,,,,,,,Dong-min,Bang,,,,181,71,L,L,1996,2005,,,,,,41933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,충암고
44578,14578,,,1991,3,23,South Korea,,Seoul,,,,,,,Chan-jong,Moon,,,,182,71,S,R,2020,2021,,,,,,54578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,충암고
32400,2400,,,1986,6,10,South Korea,,Gangneung,,,,,,,Yong-mok,Yoo,,,,178,70,R,R,2005,2009,,,,,,42400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,강릉고
41270,11270,,,1991,1,9,South Korea,,Seoul,,,,,,,Jun-hyuk,Park,,,,188,74,L,R,2014,2019,Jeju International University,,,,,51270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,제주국제,장충고
42545,12545,,,1998,1,30,South Korea,,Seoul,,,,,,,Ju-sung,Kim,,,,180,70,R,R,2016,2024,,,,,,52545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,휘문고
31740,1740,,,1971,1,16,South Korea,,,,,,,,,Ki-bok,Park,,,,,,R,R,1993,1995,Inha University,,,,,41740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,
32040,2040,,,1977,6,7,South Korea,,Bucheon,,,,,,,Seung-jun,Ji,,,,173,68,L,L,1998,1999,Kyungsung University,,,,,42040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,부천고
32306,2306,,,1985,2,17,South Korea,,Seoul,,,,,,,Young-bok,Kim,,,,185,72,R,R,2004,2006,,,,,,42306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
43184,13184,,,1988,9,26,South Korea,,Seoul,,,,,,,Jung-hoo,Kim,,,,178,70,R,R,2013,2021,Dankook University,,,,,53184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,경동고
43180,13180,,,1991,7,23,South Korea,,Daejeon,,,,,,,In-jun,Hwang,,,,184,72,R,R,2015,2021,Hanyang University,,,,,53180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,대전고
31076,1076,,,1960,1,4,South Korea,,,,,,,,,Soo-won,Bang,,,,,,R,R,1982,1989,Yeungnam University,,,,,41076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,
31492,1492,,,1966,10,20,South Korea,,Osan,,,,,,,Jun-ho,Choi,,,,,,L,L,1989,1993,Yonsei University,,,,,41492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,오산고
41430,11430,,,1966,10,19,South Korea,,,,,,,,,Poong-gi,Kim,,,,,,R,R,1989,1992,Yonsei University,,,,,51430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,
43232,13232,,,1999,8,30,South Korea,,Cheongju,,,,,,,Jun-hyeok,Park,,,,184,72,R,R,2018,2023,,,,,,53232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,청원고
41351,11351,,,1996,4,16,South Korea,,Seoul,,,,,,,Min-chang,Choi,,,,179,70,L,L,2015,2024,,,,,,51351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
44778,14778,,,2002,8,16,South Korea,,Gunsan,,,,,,,Jun-gyu,Yu,,,,176,69,L,R,2021,2024,,,,,,54778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,군산상고
31472,1472,,,1970,5,11,South Korea,,Daegu,,,,,,,Sang-yup,Kim,,,,187,73,R,R,1989,2000,,,,,,41472,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대구고
31812,1812,,,1972,11,24,South Korea,,Gwangju,,,,,,,Jin-woo,Yoo,,,,,,R,R,1994,1995,,,,,,41812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주상고
44230,14230,,,1990,7,15,South Korea,,,,,,,,,Johnathan mackensey,Williamson,,,,193,75,R,R,2019,2019,,,,,,54230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
41086,11086,,,1990,2,23,South Korea,,Seoul,,,,,,,Hong-seok,Cho,,,,175,68,L,R,2013,2019,Wonkwang University,,,,,51086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,배명고
44773,14773,,,2002,6,16,South Korea,,Incheon,,,,,,,Hyun-gu,Kang,,,,186,73,R,R,2021,2024,,,,,,54773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
31656,1656,,,1974,8,12,South Korea,,Gwangyang,,,,,,,In-chul,Kim,,,,,,R,R,1991,1994,,,,,,41656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광영고
42952,12952,,,1985,9,30,South Korea,,,,,,,,,Daniel weston,Worth,,,,185,72,R,R,2017,2017,,,,,,52952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
32322,2322,,,1981,5,22,South Korea,,Chuncheon,,,,,,,Yi-gab,Hwang,,,,184,72,L,L,2004,2004,Yonsei University,,,,,42322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,춘천고
31937,1937,,,1974,8,19,South Korea,,Jeonju,,,,,,,Jin-hee,Oh,,,,,,R,R,1996,1996,,,,,,41937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,전주고
42940,12940,,,1995,1,15,South Korea,,Jeju,,,,,,,Jae-geun,Lee,,,,177,69,L,R,2017,2020,Kyungsung University,,,,,52940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,제주고
44704,14704,,,2001,7,27,South Korea,,Suwon,,,,,,,Jung-hyun,Park,,,,183,72,R,R,2020,2024,,,,,,54704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,유신고
32319,2319,,,1984,4,5,South Korea,,Gyeongju,,,,,,,Min-jun,Choi,,,,180,70,L,L,2004,2005,,,,,,42319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경주고
40156,10156,,,1985,6,1,South Korea,,Changwon,,,,,,,Woo-ram,Jung,,,,181,71,L,L,2004,2024,,,,,,50156,,3,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,Asian,4,,경남상고
42970,12970,,,1996,5,3,South Korea,,Gwangju,,,,,,,Min-hyeok,Kim,,,,188,74,R,R,2017,2024,,,,,,52970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주동성고
41331,11331,,,1990,11,13,South Korea,,Daegu,,,,,,,Dong-eun,Kim,,,,174,68,R,R,2015,2017,,,,,,51331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대구고
40107,10107,,,1984,12,16,South Korea,,Seoul,,,,,,,Ji-ho,Ha,,,,177,69,R,R,2008,2010,Sungkyunkwan University,,,,,50107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,중앙고
44675,14675,,,1997,10,19,South Korea,,Seoul,,,,,,,Su-in,Kim,,,,178,70,R,R,2020,2024,Chung-Ang University,,,,,54675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,신일고
32276,2276,,,1984,8,28,South Korea,,Incheon,,,,,,,Jin-guk,Maeng,,,,180,70,R,R,2003,2005,,,,,,42276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,영흥고
43261,13261,,,1994,4,1,South Korea,,Hwasun,,,,,,,Jae-hwan,Cheon,,,,181,71,R,R,2018,2024,Korea University,,,,,53261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,화순고
32077,2077,,,1979,7,20,South Korea,,Seoul,,,,,,,Sang-moo,Yoon,,,,174,68,R,R,1998,2004,,,,,,42077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,배재고
44783,14783,,,2002,6,17,South Korea,,Cheongju,,,,,,,Young-bin,Lee,,,,182,71,L,R,2021,2024,,,,,,54783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,세광고
31307,1307,,,1962,5,5,South Korea,,Daegu,,,,,,,Soon-tae,Lim,,,,,,R,R,1986,1986,Yeungnam University,,,,,41307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,대구고
32405,2405,,,1979,1,22,South Korea,,Incheon,,,,,,,Yoon-min,Kwon,,,,188,74,R,R,2007,2008,Inha University,,,,,42405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,동산고
45515,15515,,,2002,10,21,South Korea,,Seoul,,,,,,,Min-joon,Park,,,,183,72,R,R,2023,2024,Donggang University,,,,,55515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동강,용마고
31805,1805,,,1971,2,1,South Korea,,,,,,,,,Jae-ho,Park,,,,,,R,R,1994,1994,Chung-Ang University,,,,,41805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,
